dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,13.6590,-0.0290,8.1930,1.5909,24.5918,-118.0006,9.9094,4.5000,7.0000,0.0000,11.8646,7.4081,-24.5735,117.7583,1.7386
0.02,13.6420,0.0593,8.2336,2.0272,21.8177,-138.7023,9.9994,4.5000,7.0000,0.0000,12.0040,6.9721,-21.8038,138.4813,1.7826
0.02,13.6214,0.1469,8.2818,2.4093,19.1064,-135.5634,10.0894,4.5000,7.0000,0.0000,12.1359,6.5901,-19.0961,135.3853,1.8198
0.02,13.5978,0.2338,8.3366,2.7432,16.6906,-120.7932,10.1794,4.5000,7.0000,0.0000,12.2610,6.2565,-16.6830,120.6575,1.8510
0.02,13.5718,0.3199,8.3974,3.0363,14.6574,-101.6562,10.2694,4.5000,7.0000,0.0000,12.3802,5.9634,-14.6519,101.5556,1.8770
0.02,13.5437,0.4054,8.4633,3.2967,13.0204,-81.8517,10.3594,4.5000,7.0000,0.0000,12.4943,5.7031,-13.0163,81.7780,1.8984
0.02,13.5140,0.4904,8.5339,3.5320,11.7623,-62.9070,10.4494,4.5000,7.0000,0.0000,12.6037,5.4679,-11.7592,62.8526,1.9156
0.02,13.4829,0.5749,8.6089,3.7491,10.8596,-45.1355,10.5394,4.5000,7.0000,0.0000,12.7087,5.2508,-10.8574,45.0948,1.9290
0.02,13.4510,0.6590,8.6880,3.9551,10.2959,-28.1831,10.6294,4.5000,7.0000,0.0000,12.8096,5.0449,-10.2943,28.1516,1.9387
0.02,13.4183,0.7429,8.7712,4.1565,10.0703,-11.2815,10.7194,4.5000,7.0000,0.0000,12.9065,4.8435,-10.0692,11.2555,1.9448
0.02,13.3853,0.8266,8.8584,4.3606,10.2042,6.6982,10.8094,4.5000,7.0000,0.0000,12.9992,4.6394,-10.2037,-6.7220,1.9472
0.02,13.3522,0.9103,8.9480,4.4832,6.1307,-203.6773,10.8994,4.5000,7.0000,0.0000,13.0896,4.5168,-6.1306,203.6540,1.9475
0.02,13.3191,0.9940,9.0368,4.4368,-2.3173,-422.3971,10.9894,4.5000,7.0000,0.0000,13.1808,4.5632,2.3172,422.3901,1.9487
0.02,13.2858,1.0776,9.1242,4.3707,-3.3052,-49.3987,11.0794,4.5000,7.0000,0.0000,13.2734,4.6293,3.3052,49.3961,1.9510
0.02,13.2522,1.1611,9.2100,4.2889,-4.0891,-39.1946,11.1694,4.5000,7.0000,0.0000,13.3676,4.7111,4.0890,39.1901,1.9547
0.02,13.2183,1.2444,9.2938,4.1920,-4.8466,-37.8725,11.2594,4.5000,7.0000,0.0000,13.4638,4.8080,4.8463,37.8658,1.9602
0.02,13.1838,1.3276,9.3754,4.0801,-5.5957,-37.4556,11.3494,4.5000,7.0000,0.0000,13.5622,4.9199,5.5952,37.4464,1.9677
0.02,13.1487,1.4104,9.4545,3.9530,-6.3544,-37.9355,11.4394,4.5000,7.0000,0.0000,13.6631,5.0470,6.3537,37.9233,1.9774
0.02,13.1126,1.4929,9.5307,3.8102,-7.1395,-39.2534,11.5294,4.5000,7.0000,0.0000,13.7669,5.1897,7.1384,39.2375,1.9896
