dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,10.0960,0.0000,8.0969,7.0428,2.1398,106.9902,8.0960,7.0000,15.0000,0.0000,8.0951,6.9572,-2.1398,-106.9910,-0.0008
0.02,10.2360,-0.0004,8.2411,7.2134,8.5286,319.4408,8.2360,7.0000,15.0000,0.0000,8.2309,6.7866,-8.5290,-319.4603,-0.0046
0.02,10.3760,-0.0014,8.3889,7.3910,8.8803,17.5858,8.3760,7.0000,15.0000,0.0000,8.3631,6.6090,-8.8813,-17.6149,-0.0115
0.02,10.5160,-0.0037,8.5404,7.5715,9.0262,7.2954,8.5160,7.0000,15.0000,0.0000,8.4916,6.4284,-9.0278,-7.3260,-0.0217
0.02,10.6559,-0.0077,8.6956,7.7598,9.4133,19.3528,8.6560,7.0000,15.0000,0.0000,8.6164,6.2401,-9.4156,-19.3883,-0.0352
0.02,10.7958,-0.0137,8.8548,7.9607,10.0449,31.5803,8.7960,7.0000,15.0000,0.0000,8.7372,6.0392,-10.0481,-31.6241,-0.0523
0.02,10.9355,-0.0225,9.0184,8.1793,10.9343,44.4673,8.9360,7.0000,15.0000,0.0000,8.8536,5.8204,-10.9386,-44.5236,-0.0732
0.02,11.0750,-0.0344,9.1868,8.4214,12.1011,58.3408,9.0760,7.0000,15.0000,0.0000,8.9652,5.5783,-12.1069,-58.4153,-0.0985
0.02,11.2141,-0.0502,9.3606,8.6927,13.5664,73.2663,9.2160,7.0000,15.0000,0.0000,9.0713,5.3068,-13.5742,-73.3656,-0.1286
0.02,11.3526,-0.0706,9.5406,8.9996,15.3430,88.8298,9.3560,7.0000,15.0000,0.0000,9.1713,4.9997,-15.3534,-88.9626,-0.1641
0.02,11.4902,-0.0963,9.7276,9.3479,17.4178,103.7393,9.4960,7.0000,15.0000,0.0000,9.2643,4.6511,-17.4317,-103.9152,-0.2059
