dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,14.5784,-2.5280,15.7541,5.3093,-3.2295,6.6385,14.0000,5.0000,7.0000,0.0000,12.2452,4.6906,3.2298,-6.6420,-1.5598
0.02,14.5792,-2.6280,15.8590,5.2465,-3.1417,4.3905,14.1000,5.0000,7.0000,0.0000,12.3402,4.7535,3.1420,-4.3936,-1.5642
0.02,14.5797,-2.7280,15.9627,5.1845,-3.0982,2.1772,14.2000,5.0000,7.0000,0.0000,12.4365,4.8154,3.0984,-2.1799,-1.5674
0.02,14.5799,-2.8280,16.0652,5.1226,-3.0997,-0.0777,14.3000,5.0000,7.0000,0.0000,12.5341,4.8774,3.0999,0.0752,-1.5696
0.02,14.5800,-2.9280,16.1664,5.0596,-3.1489,-2.4595,14.4000,5.0000,7.0000,0.0000,12.6329,4.9404,3.1490,2.4570,-1.5707
0.02,14.5800,-3.0280,16.2671,5.0367,-1.1422,100.3387,14.5000,5.0000,7.0000,0.0000,12.7322,4.9633,1.1422,-100.3416,-1.5713
0.02,14.5798,-3.1280,16.3710,5.1955,7.9392,454.0654,14.6000,5.0000,7.0000,0.0000,12.8282,4.8045,-7.9394,-454.0787,-1.5748
0.02,14.5791,-3.2280,16.4785,5.3721,8.8278,44.4306,14.7000,5.0000,7.0000,0.0000,12.9208,4.6279,-8.8284,-44.4512,-1.5814
0.02,14.5776,-3.3280,16.5894,5.5492,8.8543,1.3285,14.8000,5.0000,7.0000,0.0000,13.0098,4.4508,-8.8554,-1.3492,-1.5912
0.02,14.5749,-3.4280,16.7041,5.7315,9.1148,13.0246,14.9000,5.0000,7.0000,0.0000,13.0952,4.2685,-9.1164,-13.0477,-1.6042
0.02,14.5708,-3.5279,16.8225,5.9235,9.6023,24.3753,15.0000,5.0000,7.0000,0.0000,13.1767,4.0764,-9.6044,-24.4031,-1.6206
0.02,14.5648,-3.6277,16.9451,6.1299,10.3193,35.8495,15.1000,5.0000,7.0000,0.0000,13.2541,3.8699,-10.3221,-35.8844,-1.6407
0.02,14.5567,-3.7274,17.0722,6.3554,11.2739,47.7312,15.2000,5.0000,7.0000,0.0000,13.3270,3.6444,-11.2776,-47.7762,-1.6648
0.02,14.5459,-3.8268,17.2043,6.6049,12.4751,60.0572,15.3000,5.0000,7.0000,0.0000,13.3949,3.3948,-12.4800,-60.1159,-1.6933
0.02,14.5321,-3.9258,17.3420,6.8834,13.9245,72.4704,15.4000,5.0000,7.0000,0.0000,13.4572,3.1162,-13.9309,-72.5470,-1.7268
0.02,14.5147,-4.0243,17.4859,7.1954,15.6036,83.9559,15.5000,5.0000,7.0000,0.0000,13.5133,2.8039,-15.6120,-84.0551,-1.7659
0.02,14.4931,-4.1219,17.6368,7.5445,17.4522,92.4309,15.6000,5.0000,7.0000,0.0000,13.5624,2.4547,-17.4631,-92.5564,-1.8111
0.02,14.4668,-4.2184,17.7954,7.9312,19.3364,94.2057,15.7000,5.0000,7.0000,0.0000,13.6037,2.0677,-19.3503,-94.3581,-1.8632
0.02,14.4352,-4.3132,17.9625,8.3513,21.0063,83.4968,15.8000,5.0000,7.0000,0.0000,13.6367,1.6472,-21.0237,-83.6684,-1.9228
0.02,14.3977,-4.4059,18.1383,8.7925,22.0568,52.5232,15.9000,5.0000,7.0000,0.0000,13.6608,1.2056,-22.0775,-52.6914,-1.9903
0.02,14.3536,-4.4956,18.3229,9.2309,21.9216,-6.7584,16.0000,5.0000,7.0000,0.0000,13.6761,0.7668,-21.9447,6.6388,-2.0655
0.02,14.3026,-4.5816,18.5155,9.6301,19.9606,-98.0500,16.1000,5.0000,7.0000,0.0000,13.6835,0.3671,-19.9838,98.0469,-2.1479
